Method,Robots,Tasks,Candidates,Score,Task Normalized Score,Score Density,Length
rank_assignments_cumulative_voting,100,50,100,42.466815335988265,0.9231916377388754,0.008493363067197652,11917.4
rank_assignments_condorcet_method,100,50,100,42.195324921640704,0.9172896722095806,0.008439064984328141,885171.3
rank_assignments_range,100,50,100,42.714805441121236,0.9285827269808964,0.008542961088224247,789.7
cbba_task_allocation,100,50,,42.72841088329811,0.9288784974630024,0.008545682176659622,5095.2
ssia_task_allocation,100,50,,42.72841088329811,0.9288784974630024,0.008545682176659622,418.4
ilp_task_allocation,100,50,,42.72841088329811,0.9288784974630024,0.008545682176659622,99260.4
jv_task_allocation,100,50,,42.72841088329811,0.9288784974630024,0.008545682176659622,126.7
rank_assignments_borda,100,50,100,47.171186653893415,0.9434237330778683,0.009434237330778682,10512.4
rank_assignments_approval,100,50,100,46.66160100145061,0.9332320200290123,0.009332320200290123,8279.4
rank_assignments_majority_judgment,100,50,100,46.012250352099976,0.9202450070419995,0.009202450070419995,1345.0
rank_assignments_cumulative_voting,100,50,100,47.76271417399238,0.9552542834798475,0.009552542834798476,11286.2
rank_assignments_condorcet_method,100,50,100,47.68788424201959,0.9537576848403918,0.009537576848403919,869011.7
rank_assignments_range,100,50,100,47.885163153584216,0.9577032630716843,0.009577032630716843,723.9
cbba_task_allocation,100,50,,47.89876859576108,0.9579753719152215,0.009579753719152215,2963.6
ssia_task_allocation,100,50,,47.69499617770296,0.9538999235540593,0.009538999235540592,415.4
ilp_task_allocation,100,50,,47.89876859576107,0.9579753719152214,0.009579753719152213,132550.7
jv_task_allocation,100,50,,47.89876859576108,0.9579753719152215,0.009579753719152215,103.7
rank_assignments_borda,100,75,10,67.58358620313507,0.9011144827084676,0.009011144827084675,1323.6
rank_assignments_approval,100,75,10,67.47257816355561,0.8996343755140748,0.008996343755140747,1133.8
rank_assignments_majority_judgment,100,75,10,67.09409949936267,0.8945879933248356,0.008945879933248356,225.7
rank_assignments_cumulative_voting,100,75,10,67.67573215242388,0.9023430953656517,0.009023430953656517,1429.8
rank_assignments_condorcet_method,100,75,10,69.38197828724144,0.9250930438298859,0.009250930438298858,9921.4
rank_assignments_range,100,75,10,69.38197828724144,0.9250930438298859,0.009250930438298858,102.2
cbba_task_allocation,100,75,,69.38197828724145,0.925093043829886,0.00925093043829886,4789.0
ssia_task_allocation,100,75,,68.29539820066137,0.9106053093421516,0.009106053093421516,564.3
ilp_task_allocation,100,75,,69.38197828724144,0.9250930438298859,0.009250930438298858,143330.5
jv_task_allocation,100,75,,69.38197828724144,0.9250930438298859,0.009250930438298858,149.7
rank_assignments_borda,100,75,10,60.6228065776938,0.8915118614366735,0.00808304087702584,1281.2
rank_assignments_approval,100,75,10,60.14723453069317,0.8845181548631348,0.00801963127075909,1106.6
rank_assignments_majority_judgment,100,75,10,61.04222525425531,0.8976797831508133,0.00813896336723404,228.5
rank_assignments_cumulative_voting,100,75,10,60.724785551101334,0.8930115522220784,0.008096638073480178,1564.6
rank_assignments_condorcet_method,100,75,10,62.450079304966515,0.9183835191906841,0.008326677240662201,9911.0
rank_assignments_range,100,75,10,62.72558950904814,0.9224351398389432,0.008363411934539752,100.3
cbba_task_allocation,100,75,,62.72558950904813,0.9224351398389431,0.00836341193453975,7233.4
ssia_task_allocation,100,75,,62.19769835258555,0.9146720345968463,0.008293026447011406,543.7
ilp_task_allocation,100,75,,62.72558950904814,0.9224351398389432,0.008363411934539752,152418.1
jv_task_allocation,100,75,,62.725589509048135,0.9224351398389432,0.00836341193453975,163.5
rank_assignments_borda,100,75,10,66.64152870769412,0.8885537161025883,0.008885537161025883,1272.4
rank_assignments_approval,100,75,10,66.49588863348262,0.8866118484464349,0.00886611848446435,1112.9
rank_assignments_majority_judgment,100,75,10,66.8255113916768,0.8910068185556906,0.008910068185556907,229.8
rank_assignments_cumulative_voting,100,75,10,67.86199871387842,0.904826649518379,0.009048266495183789,1418.6
rank_assignments_condorcet_method,100,75,10,68.01536915296313,0.9068715887061751,0.00906871588706175,9947.7
rank_assignments_range,100,75,10,68.6239034757832,0.9149853796771092,0.009149853796771093,101.2
cbba_task_allocation,100,75,,68.62390347578318,0.914985379677109,0.009149853796771091,5579.7
ssia_task_allocation,100,75,,68.42013105772504,0.9122684141030006,0.009122684141030006,538.2
ilp_task_allocation,100,75,,68.62390347578318,0.914985379677109,0.009149853796771091,144734.2
jv_task_allocation,100,75,,68.62390347578317,0.9149853796771089,0.00914985379677109,124.4
rank_assignments_borda,100,75,10,64.78366810321697,0.9254809729030995,0.008637822413762262,1289.0
rank_assignments_approval,100,75,10,64.19238795479397,0.9170341136399139,0.008558985060639197,1133.3
rank_assignments_majority_judgment,100,75,10,63.91446587687187,0.9130637982410268,0.008521928783582917,223.7
rank_assignments_cumulative_voting,100,75,10,64.76010595108337,0.9251443707297625,0.008634680793477784,1444.3
rank_assignments_condorcet_method,100,75,10,65.0996235763153,0.92999462251879,0.008679949810175372,10275.3
rank_assignments_range,100,75,10,65.40543681069994,0.9343633830099991,0.008720724908093325,105.6
cbba_task_allocation,100,75,,65.51397113352,0.9359138733360001,0.008735196151136,7930.7
ssia_task_allocation,100,75,,64.13165820834993,0.9294443218601439,0.008550887761113325,595.4
ilp_task_allocation,100,75,,65.51397113352,0.9359138733360001,0.008735196151136,144658.4
jv_task_allocation,100,75,,65.51397113351999,0.9359138733359998,0.008735196151135998,133.6
rank_assignments_borda,100,75,10,64.12678836438234,0.9031942023152442,0.008550238448584312,1300.7
rank_assignments_approval,100,75,10,64.1465780984578,0.9034729309641943,0.008552877079794373,1110.4
rank_assignments_majority_judgment,100,75,10,64.62283041756727,0.9101807101065813,0.008616377389008969,225.0
rank_assignments_cumulative_voting,100,75,10,64.71639875399273,0.9114985739998976,0.008628853167199031,1417.1
rank_assignments_condorcet_method,100,75,10,65.47459294075834,0.9221773653627936,0.008729945725434446,9793.8
rank_assignments_range,100,75,10,65.48819838293521,0.9223689913089466,0.008731759784391361,104.3
cbba_task_allocation,100,75,,63.58281804898346,0.9214901166519343,0.008477709073197795,7956.7
ssia_task_allocation,100,75,,63.33247791292905,0.9178619987381021,0.00844433038839054,571.4
ilp_task_allocation,100,75,,65.50180382511209,0.9225606172550999,0.008733573843348278,130736.2
jv_task_allocation,100,75,,65.50180382511209,0.9225606172550999,0.008733573843348278,144.0
rank_assignments_borda,100,75,25,65.57186208765154,0.910720306772938,0.008742914945020205,3227.1
rank_assignments_approval,100,75,25,65.34644464794839,0.9075895089992831,0.00871285928639312,3189.8
rank_assignments_majority_judgment,100,75,25,65.2834267135019,0.9067142599097485,0.008704456895133586,509.2
rank_assignments_cumulative_voting,100,75,25,66.18317934182595,0.919210824192027,0.00882442391224346,3587.8
rank_assignments_condorcet_method,100,75,25,66.41447185883275,0.9224232202615661,0.008855262914511034,64815.3
rank_assignments_range,100,75,25,66.78181879760825,0.9275252610778923,0.008904242506347767,237.4
cbba_task_allocation,100,75,,66.79542423978516,0.9277142255525717,0.00890605656530469,5519.7
ssia_task_allocation,100,75,,66.67705689284635,0.926070234622866,0.008890274252379513,539.3
ilp_task_allocation,100,75,,66.80902968196202,0.9279031900272502,0.008907870624261603,172587.1
jv_task_allocation,100,75,,66.80902968196203,0.9279031900272504,0.008907870624261604,125.4
rank_assignments_borda,100,75,25,62.393018347905574,0.9042466427232692,0.008319069113054077,3129.7
rank_assignments_approval,100,75,25,62.3311135860008,0.9033494722608811,0.008310815144800107,2853.6
rank_assignments_majority_judgment,100,75,25,62.06679695025559,0.8995187963805158,0.008275572926700746,525.7
rank_assignments_cumulative_voting,100,75,25,62.627341167942674,0.9076426256223576,0.00835031215572569,3498.4
rank_assignments_condorcet_method,100,75,25,63.82090950436813,0.9249407174546106,0.008509454600582417,65953.0
rank_assignments_range,100,75,25,63.92913461259326,0.9265091972839603,0.008523884615012434,248.2
cbba_task_allocation,100,75,,63.929134612593245,0.9265091972839601,0.008523884615012432,7071.9
ssia_task_allocation,100,75,,63.66518903436196,0.922683899048724,0.00848869187124826,543.8
ilp_task_allocation,100,75,,63.92913461259324,0.92650919728396,0.008523884615012432,139465.2
jv_task_allocation,100,75,,63.929134612593245,0.9265091972839601,0.008523884615012432,136.1
rank_assignments_borda,100,75,25,60.657144528573106,0.8920168313025457,0.008087619270476415,3163.0
rank_assignments_approval,100,75,25,60.89827006969865,0.8955627951426272,0.008119769342626487,2775.5
rank_assignments_majority_judgment,100,75,25,60.71836901836902,0.8929171914466032,0.008095782535782536,520.2
rank_assignments_cumulative_voting,100,75,25,60.961164318307176,0.8964877105633409,0.008128155242440958,3569.7
rank_assignments_condorcet_method,100,75,25,62.01904929047785,0.9120448425070272,0.008269206572063714,67347.0
rank_assignments_range,100,75,25,62.11768874626017,0.9134954227391202,0.008282358499501357,250.6
cbba_task_allocation,100,75,,61.95442344013772,0.9110944623549664,0.008260589792018363,10957.1
ssia_task_allocation,100,75,,61.22306908021194,0.9003392511795874,0.008163075877361592,672.8
ilp_task_allocation,100,75,,62.13129418843703,0.9136955027711329,0.00828417255845827,139661.1
jv_task_allocation,100,75,,62.13129418843704,0.9136955027711329,0.008284172558458272,145.9
rank_assignments_borda,100,75,25,68.65201622870795,0.9153602163827727,0.009153602163827726,3256.0
rank_assignments_approval,100,75,25,68.19623391578277,0.9092831188771036,0.009092831188771036,2766.3
rank_assignments_majority_judgment,100,75,25,67.64243057626514,0.9018990743502019,0.00901899074350202,488.6
rank_assignments_cumulative_voting,100,75,25,69.45782946309261,0.9261043928412348,0.009261043928412347,3479.7
rank_assignments_condorcet_method,100,75,25,69.53946211615383,0.9271928282153844,0.009271928282153844,66849.9
rank_assignments_range,100,75,25,69.53946211615383,0.9271928282153844,0.009271928282153844,251.1
cbba_task_allocation,100,75,,69.55306755833068,0.9273742341110758,0.009273742341110757,4330.7
ssia_task_allocation,100,75,,69.55306755833071,0.9273742341110761,0.009273742341110761,531.8
ilp_task_allocation,100,75,,69.5530675583307,0.9273742341110759,0.00927374234111076,143781.2
jv_task_allocation,100,75,,69.5530675583307,0.9273742341110759,0.00927374234111076,120.5
rank_assignments_borda,100,75,25,67.88482086226446,0.9051309448301929,0.009051309448301929,3226.2
rank_assignments_approval,100,75,25,67.81030014488661,0.9041373352651548,0.009041373352651549,2655.5
rank_assignments_majority_judgment,100,75,25,67.67393650852297,0.9023191534469729,0.009023191534469729,488.0
rank_assignments_cumulative_voting,100,75,25,67.61920552522055,0.9015894070029407,0.009015894070029408,3298.7
rank_assignments_condorcet_method,100,75,25,69.19063409664912,0.9225417879553216,0.009225417879553216,63155.5
rank_assignments_range,100,75,25,69.23145042317975,0.9230860056423967,0.009230860056423967,253.6
cbba_task_allocation,100,75,,69.21784498100291,0.9229045997467055,0.009229045997467055,7583.6
ssia_task_allocation,100,75,,68.85111647141721,0.9180148862855628,0.009180148862855628,531.7
ilp_task_allocation,100,75,,69.25866130753347,0.9234488174337796,0.009234488174337797,137363.3
jv_task_allocation,100,75,,69.25866130753352,0.9234488174337802,0.009234488174337802,150.3
rank_assignments_borda,100,75,50,63.0335753388385,0.900479647697693,0.008404476711845134,7272.4
rank_assignments_approval,100,75,50,63.131905580025894,0.9018843654289413,0.008417587410670118,5571.6
rank_assignments_majority_judgment,100,75,50,63.28255493067524,0.9040364990096462,0.008437673990756699,976.4
rank_assignments_cumulative_voting,100,75,50,63.58676024916628,0.908382289273804,0.008478234699888837,6823.0
rank_assignments_condorcet_method,100,75,50,64.39931436172037,0.9199902051674339,0.008586575248229382,267918.1
rank_assignments_range,100,75,50,64.6200935824996,0.9231441940357087,0.008616012477666614,485.8
cbba_task_allocation,100,75,,64.66090990903021,0.9237272844147173,0.00862145465453736,5094.2
ssia_task_allocation,100,75,,64.39696433079891,0.9199566332971273,0.008586261910773187,545.6
ilp_task_allocation,100,75,,64.6609099090302,0.9237272844147171,0.008621454654537359,165433.9
jv_task_allocation,100,75,,64.66090990903021,0.9237272844147173,0.00862145465453736,120.2
rank_assignments_borda,100,75,50,67.85112843533895,0.904681712471186,0.00904681712471186,6408.7
rank_assignments_approval,100,75,50,67.45007710571622,0.8993343614095496,0.008993343614095496,5632.3
rank_assignments_majority_judgment,100,75,50,67.28031829310027,0.8970709105746703,0.008970709105746702,896.4
rank_assignments_cumulative_voting,100,75,50,67.62323727887637,0.9016431637183516,0.009016431637183516,6670.4
rank_assignments_condorcet_method,100,75,50,69.31927933206129,0.9242570577608171,0.009242570577608172,268603.4
rank_assignments_range,100,75,50,69.31927933206127,0.9242570577608169,0.00924257057760817,464.0
cbba_task_allocation,100,75,,69.31927933206124,0.9242570577608166,0.009242570577608166,7750.2
ssia_task_allocation,100,75,,67.92070171919796,0.9056093562559728,0.00905609356255973,559.0
ilp_task_allocation,100,75,,69.31927933206127,0.9242570577608169,0.00924257057760817,135701.2
jv_task_allocation,100,75,,69.31927933206129,0.9242570577608171,0.009242570577608172,147.5
rank_assignments_borda,100,75,50,59.452593136051775,0.9146552790161812,0.007927012418140237,6305.4
rank_assignments_approval,100,75,50,59.385184354357285,0.913618220836266,0.007918024580580971,5650.5
rank_assignments_majority_judgment,100,75,50,58.93274155905733,0.9066575624470358,0.007857698874540978,992.6
rank_assignments_cumulative_voting,100,75,50,59.33175207235357,0.9127961857285164,0.007910900276313809,6640.2
rank_assignments_condorcet_method,100,75,50,60.8519747068619,0.9361842262594139,0.008113596627581586,259719.0
rank_assignments_range,100,75,50,60.90608726097447,0.937016727091915,0.008120811634796596,471.5
cbba_task_allocation,100,75,,60.973805257263884,0.9380585424194443,0.008129840700968519,5909.0
ssia_task_allocation,100,75,,60.44591410080129,0.9299371400123275,0.008059455213440172,515.3
ilp_task_allocation,100,75,,60.9738052572639,0.9380585424194445,0.00812984070096852,133958.6
jv_task_allocation,100,75,,60.97380525726388,0.9380585424194443,0.008129840700968517,131.5
rank_assignments_borda,100,75,50,68.42350092500467,0.912313345666729,0.00912313345666729,5976.0
rank_assignments_approval,100,75,50,67.73364316371837,0.9031152421829116,0.009031152421829116,6083.9
rank_assignments_majority_judgment,100,75,50,67.43030364609311,0.8990707152812415,0.008990707152812414,1042.1
rank_assignments_cumulative_voting,100,75,50,69.23518923669297,0.9231358564892397,0.009231358564892397,6559.2
rank_assignments_condorcet_method,100,75,50,68.90185590335965,0.9186914120447953,0.009186914120447953,258982.6
rank_assignments_range,100,75,50,69.30321644757734,0.9240428859676979,0.009240428859676979,532.1
cbba_task_allocation,100,75,,69.28961100540046,0.9238614800720061,0.00923861480072006,6273.7
ssia_task_allocation,100,75,,68.50173221752169,0.9133564295669558,0.009133564295669559,883.7
ilp_task_allocation,100,75,,69.31682188975421,0.9242242918633895,0.009242242918633894,139628.9
jv_task_allocation,100,75,,69.3168218897542,0.9242242918633893,0.009242242918633892,133.9
rank_assignments_borda,100,75,50,68.77807021942361,0.9170409362589815,0.009170409362589815,6277.2
